stop_id,stop_name,stop_lon,stop_lat
42615,PRAIRIES/A.-FRAPPIER,-73.718224,45.540647
42616,PRAIRIES/D. JOHNSON,-73.721563,45.539885
42617,PRAIRIES/TALBOT,-73.680537,45.555544
42618,LEVESQUE/D. JOHNSON,-73.721909,45.539732
42619,PRAIRIES/S. HUBERT,-73.677367,45.558067
42620,PRAIRIES/EMILE,-73.682953,45.554684
42621,PRAIRIES/EMILE,-73.683068,45.554522
42622,PRAIRIES/CONRAD,-73.684667,45.553889
42623,PRAIRIES/CONRAD,-73.684999,45.553619
42624,PRAIRIES/FACE AU 120,-73.686611,45.552995
42625,P.-RUPERT/PERRON,-73.746157,45.632715
42626,P.-RUPERT/S. SAENS,-73.750196,45.638069
42627,P.-RUPERT/RANCOURT,-73.750641,45.640174
42628,P.-RUPERT/RANCOURT,-73.75073,45.63985
42629,P.-RUPERT/REAUMUR,-73.751162,45.641928
42630,P.-RUPERT/REAUMUR,-73.751407,45.642107
42631,P.-RUPERT/ROBILLARD,-73.7521,45.645066
42632,P.-RUPERT/ROBILLARD,-73.752357,45.645182
42633,P.-RUPERT/PERRON,-73.746118,45.632463
42634,P.-RUPERT/FACE AU 5835,-73.74778,45.634178
42635,P.-RUPERT/FACE AU 5840,-73.747972,45.634169
42636,P.-RUPERT/PAGEAU,-73.749236,45.635669
42637,P.-RUPERT/PAGEAU,-73.749506,45.635821
42638,P.-RUPERT/S. SAENS,-73.749886,45.637656
42639,PRINCIPALE/BIGRAS,-73.798756,45.535849
42640,PRINCIPALE/LISE,-73.810386,45.531958
42641,PRINCIPALE/H.-DE-VILLE,-73.815347,45.530837
42642,PRINCIPALE/DUPRAT,-73.81293,45.531384
42643,PRINCIPALE/FRANCIS,-73.817571,45.530219
42644,PRINCIPALE/LAURIN,-73.814618,45.530911
42645,PRINCIPALE/CAROLE,-73.820422,45.529356
42646,PRINCIPALE/FRANCIS,-73.81766,45.530057
42647,PRINCIPALE/MAURICE,-73.820076,45.52933
42648,PRINCIPALE/CORBEIL,-73.823348,45.528385
42649,PRINCIPALE/CHAMPAGNE,-73.796496,45.537043
42650,PRINCIPALE/P.-PUBLIQUE,-73.821034,45.528995
42651,PRINCIPALE/NOEL,-73.826144,45.527163
42652,PRINCIPALE/CORBEIL,-73.823334,45.528277
42653,PRINCIPALE/COQUELICOTS,-73.8289,45.526786
42654,PRINCIPALE/BASTIEN,-73.833538,45.527373
42655,PRINCIPALE/NOEL,-73.826476,45.526946
42656,PRINCIPALE/SAULES,-73.830919,45.526987
42657,PRINCIPALE/BASTIEN,-73.830675,45.526862
42658,PRINCIPALE/FACE AU 1210,-73.836569,45.529931
42659,PRINCIPALE/FACE AU 1270,-73.838359,45.531743
42660,PRINCIPALE/JACINTHES,-73.834171,45.527528
42661,PRINCIPALE/FACE AU 1350,-73.840317,45.53369
42662,PRINCIPALE/PIERRE,-73.803993,45.533586
42663,PRINCIPALE/FACE AU 1202,-73.836516,45.529652
42664,PRINCIPALE/FACE AU 1431,-73.842198,45.535574
42665,PRINCIPALE/FACE AU 1270,-73.838409,45.531536
42666,PRINCIPALE/FACE AU 1350,-73.840496,45.533699
42667,PRINCIPALE/DULUDE,-73.846076,45.539558
42668,PRINCIPALE/FACE AU 1431,-73.842338,45.535493
42669,PRINCIPALE/BRADY,-73.848893,45.542381
42670,PRINCIPALE/DULUDE,-73.846294,45.53953
42671,PRINCIPALE/S. ANTOINE,-73.849365,45.543372
42672,PRINCIPALE/BRADY,-73.848873,45.542124
42673,PRINCIPALE/BIGRAS,-73.798857,45.53566
42674,PRINCIPALE/MALRAUX,-73.806589,45.532913
42675,PRINCIPALE/PIERRE,-73.803596,45.533623
42676,PRINCIPALE/LISE,-73.811116,45.531974
42677,PRINCIPALE/MALRAUX,-73.807106,45.532674
42678,PRINCIPALE/DUPRAT,-73.813046,45.53151
42679,PROVENCE/LAURENTIDES,-73.746289,45.621854
42680,PROVENCE/PASCAL,-73.745893,45.627938
42681,PROVENCE/PELLAN,-73.747298,45.629635
42682,PROVENCE/PELLAN,-73.747542,45.62968
42683,PROVENCE/PERRON,-73.749012,45.631494
42684,PROVENCE/PARME,-73.748843,45.631072
42685,PROVENCE/LAURENTIDES,-73.746364,45.621959
42686,PROVENCE/PREFONTAINE,-73.744677,45.622703
42687,PROVENCE/PREFONTAINE,-73.744588,45.622893
42688,PROVENCE/PELADEAU,-73.742878,45.62475
42689,PROVENCE/PELADEAU,-73.743084,45.624857
42690,PROVENCE/PAPILLON,-73.744348,45.626708
42691,PROVENCE/PAPILLON,-73.744631,45.626789
42692,PROVENCE/PASCAL,-73.745584,45.627803
42693,PRUDENTIEL/ABEILLES,-73.730271,45.624623
42694,PRUDENTIEL/ABEILLES,-73.730411,45.62438
42695,PRUDENTIEL/BELGRADE,-73.73577,45.61789
42696,PRUDENTIEL/TREVET,-73.735581,45.618664
42697,PRUDENTIEL/TREVET,-73.735608,45.618916
42698,PRUDENTIEL/CASAULT,-73.734625,45.62007
42699,PRUDENTIEL/CASAULT,-73.734767,45.620223
42700,PRUDENTIEL/NYMPHES,-73.733098,45.622971
42701,PRUDENTIEL/NYMPHES,-73.732958,45.623187
42702,RELAIS/B.-D.-L'EAU,-73.855602,45.523061
42703,RELAIS/B.-D.-L'EAU,-73.855513,45.523224
42704,R.-LAENNEC/LAUSANNE,-73.723376,45.616061
42705,R.-LAENNEC/TOSCANE,-73.710947,45.601265
42706,R.-LAENNEC/GRISONS,-73.723484,45.614135
42707,R.-LAENNEC/LAUSANNE,-73.724433,45.62054
42708,R.-LAENNEC/CLEVES,-73.722593,45.612599
42709,R.-LAENNEC/LAUSANNE,-73.72308,45.615738
42710,R.-LAENNEC/FACE AU 2536,-73.722652,45.618561
42711,R.-LAENNEC/DAGENAIS,-73.720956,45.610325
42712,R.-LAENNEC/CLEVES,-73.722157,45.612554
42713,R.-LAENNEC/GRISONS,-73.723021,45.613857
42714,R.-LAENNEC/S. ELZEAR,-73.719411,45.608726
42715,R.-LAENNEC/S. ELZEAR,-73.718911,45.608655
42716,R.-LAENNEC/TOSCANE,-73.711036,45.600914
42717,R.-LAENNEC/DAGENAIS,-73.720147,45.609922
42718,R.-LAENNEC/I.-PAVLOV,-73.716235,45.606168
42719,CITE SANTE,-73.712066,45.602298
42720,CITE SANTE,-73.712532,45.602328
42721,R.-LAENNEC/NAMUR,-73.713662,45.603806
42722,R.-LAENNEC/NAMUR,-73.714149,45.603832
42723,R.-LAENNEC/I.-PAVLOV,-73.71631,45.605844
42726,RIO/BELGRADE,-73.746045,45.613027
42727,RIO/O.-CHAUVEAU,-73.7441,45.610944
42729,RIO/BELLEROSE,-73.741526,45.608538
42730,RIO/O.-CHAUVEAU,-73.74369,45.610819
42740,ROSSIGNOLS/PETITE-COTE,-73.771238,45.58872
42741,ROSSIGNOLS/PETITE-COTE,-73.770916,45.588627
42749,15E RUE/MOLIERE,-73.696721,45.558098
42750,15E RUE/8E AVENUE,-73.697925,45.565569
42751,15E RUE/CONCORDE,-73.69752,45.566582
42752,15E RUE/MOLIERE,-73.697375,45.558286
42753,15E RUE/ROBIN,-73.698482,45.559754
42754,15E RUE/ROBIN,-73.698056,45.559672
42755,15E RUE/CLUNY,-73.699126,45.560659
42756,15E RUE/CLUNY,-73.699421,45.560946
42757,15E RUE/12E AV.,-73.698378,45.563036
42758,15E RUE/12E AV.,-73.698674,45.56326
42759,15E RUE/8E AV.,-73.697574,45.565504
42760,S. ANTOINE/PRINCIPALE,-73.849621,45.543326
42761,S. ANTOINE/57E AV.,-73.852231,45.542877
42762,S. ANTOINE/57E AV.,-73.85214,45.542776
42763,S. ANTOINE/51E AV.,-73.854516,45.541782
42764,S. ANTOINE/51E AV.,-73.854795,45.541439
42765,S. ANTOINE/A. SAUVE,-73.856942,45.540712
42766,S. ELZEAR/R.-LAENNEC,-73.719257,45.608538
42767,S. ELZEAR/FACE AU 155,-73.721948,45.607522
42768,S. ELZEAR/FACE AU 188,-73.721343,45.607643
42769,S. ELZEAR/BEAUCOURT,-73.72389,45.606612
42770,S. ELZEAR/BEAUCOURT,-73.723966,45.606387
42771,S. ELZEAR/A.-SEGUIN,-73.726562,45.604816
42772,S. ELZEAR/A.-SEGUIN,-73.726638,45.604564
42773,S. ELZEAR/LAURENTIDES,-73.728325,45.603319
42774,S. ELZEAR/LAURENTIDES,-73.72858,45.602959
42775,S. ELZEAR/ROYER,-73.729975,45.602254
42776,S. ELZEAR/N.-BETHUNE,-73.711918,45.613852
42777,S. ELZEAR/NAPLES,-73.731915,45.600369
42778,S. ELZEAR/DELORME,-73.73194,45.60009
42779,S. ELZEAR/J.-PREVOST,-73.733371,45.598927
42780,S. ELZEAR/J.-PREVOST,-73.733357,45.598684
42781,S. ELZEAR/FACE AU 136,-73.734309,45.597512
42782,S. ELZEAR/MARTENOT,-73.735301,45.594039
42783,S. ELZEAR/MARTENOT,-73.735217,45.593906
42784,S. ELZEAR/F.-HUGHES,-73.736818,45.592756
42785,S. ELZEAR/FRANCFORT,-73.712799,45.61304
42786,S. ELZEAR/FRANCFORT,-73.712824,45.612797
42787,S. ELZEAR/MONETTE,-73.714767,45.611174
42788,S. ELZEAR/MONETTE,-73.714778,45.610913
42789,S. ELZEAR/R.-LAENNEC,-73.71895,45.608844
42794,S. HUBERT/QUIMPER,-73.679682,45.560952
42795,S. HUBERT/PRAIRIES,-73.677611,45.558283
42796,S. FR./PENITENCIER,-73.646308,45.618364
42797,S. FRANCOIS/LEVESQUE,-73.644328,45.61627
42798,S. FRANCOIS/LEVESQUE,-73.644482,45.616629
42800,S. MARTIN/100E AV.,-73.777325,45.546926
42801,S. MARTIN/DUTRISAC,-73.775021,45.547229
42802,S. MARTIN/DUTRISAC,-73.774755,45.547387
42803,S. MARTIN/FAFARD,-73.771604,45.547732
42804,S. MARTIN/FAUTEUX,-73.769443,45.54834
42805,S. MARTIN/FRANCOEUR,-73.768203,45.54873
42806,S. MARTIN/FACE AU 4397,-73.769277,45.548529
42807,S. MARTIN/FRANCOEUR,-73.768011,45.54891
42808,S. MARTIN/PILON,-73.766821,45.549138
42809,S. MARTIN/PILON,-73.766697,45.549292
42810,S. MARTIN/COUVENT,-73.763113,45.550361
42811,S. MARTIN/ROBINSON,-73.760608,45.551438
42812,S. MARTIN/MAYFIELD,-73.757745,45.552803
42813,S. MARTIN/COUVENT,-73.763203,45.550159
42814,S. MARTIN/ROBINSON,-73.760684,45.551275
42815,S. MARTIN/HEBERT,-73.757406,45.552677
42816,S. MARTIN/LAPALME,-73.754235,45.554111
42817,S. MARTIN/A.-MURPHY,-73.754613,45.554196
42818,S. MARTIN/LACROIX,-73.75281,45.554749
42819,S. MARTIN/MONTGOLFIER,-73.788722,45.541697
42820,S. MARTIN/LACROIX,-73.752503,45.555154
42821,S. MARTIN/FAFARD,-73.771336,45.547921
42822,S. MARTIN/FACE AU 3350,-73.749396,45.556178
42823,S. MARTIN/CHAMPAGNE,-73.799096,45.539645
42825,S. MARTIN/FACE AU 3232,-73.747926,45.556847
42826,S. MARTIN/D. JOHNSON,-73.746842,45.557767
42827,S. MARTIN/BOUTILLIER,-73.786422,45.542692
42828,S. MARTIN/D. JOHNSON,-73.744156,45.558799
42829,S. MARTIN/D. JOHNSON,-73.744874,45.558842
42830,S. MARTIN/FACE AU 2900,-73.742291,45.559846
42831,S. MARTIN/FACE AU 2900,-73.742242,45.560332
42832,S. MARTIN/CORBUSIER,-73.733319,45.564697
42833,S. MARTIN/CORBUSIER,-73.73355,45.56503
42836,S. MARTIN/FACE AU 1454,-73.724612,45.569442
42837,S. MARTIN/BOUTILLIER,-73.786435,45.542818
42839,S. MARTIN/MCNAMARA,-73.7229,45.570369
42840,S. MARTIN/MCNAMARA,-73.722723,45.570918
42841,S. MARTIN/FACE AU 1459,-73.724513,45.569934
42842,S. MARTIN/LAVAL,-73.721648,45.5711
42843,S. MARTIN/INDUSTRIEL,-73.720754,45.57202
42844,S. MARTIN/VIADUC CP,-73.718642,45.572519
42845,S. MARTIN/VIADUC CP,-73.718851,45.57284
42846,V. DESSERTE S. MARTIN/FLEETWOOD,-73.714103,45.575002
42847,S. MARTIN/FLEETWOOD,-73.71427,45.575092
42848,S. MARTIN/FACE AU 5184,-73.785221,45.543289
42849,S. MARTIN/SILLERY,-73.714719,45.575244
42850,S. MARTIN/SUN VALLEY,-73.712072,45.576652
42851,S. MARTIN/SUN VALLEY,-73.712164,45.577084
42852,S. MARTIN/B.-D.-BOULOGNE,-73.710463,45.577924
42853,S. MARTIN/VALLIERES,-73.710465,45.578482
42854,S. MARTIN/LAURENTIDES,-73.706412,45.581126
42855,S. MARTIN/GRENOBLE,-73.706772,45.58135
42856,S. MARTIN/LAURENTIDES,-73.704059,45.582345
42857,S. MARTIN/FACE AU 305,-73.701204,45.585017
42858,S. MARTIN/FACE AU 255,-73.701985,45.58404
42859,S. MARTIN/ORAN,-73.704675,45.582443
42860,S. MARTIN/FACE AU 305,-73.701541,45.585232
42862,S. MARTIN/FACE AU 700,-73.69931,45.587365
42863,S. MARTIN/FACE AU 5184,-73.78526,45.543406
42864,S. MARTIN/FACE AU 700,-73.699695,45.587509
42865,S. MARTIN/N.-D.FATIMA,-73.69517,45.591062
42866,S. MARTIN/N.-D.FATIMA,-73.695914,45.591043
42867,S. MARTIN/ MAURICIE,-73.686974,45.596843
42868,S. MARTIN/MAURICIE,-73.686989,45.597311
42869,S. MARTIN/BLOIS,-73.683137,45.59927
42870,S. MARTIN/BLOIS,-73.683151,45.599711
42871,S. MARTIN/FACE AU 2850,-73.680475,45.600777
42872,S. MARTIN/FACE AU 2830,-73.681539,45.600577
42873,S. MARTIN/AUTEUIL,-73.677091,45.604814
42874,S. MARTIN/FACE AU 5004,-73.782871,45.544447
42876,S. MARTIN/RTE. 125 S.,-73.664344,45.612175
42877,S. MARTIN/RTE. 125 S.,-73.66395,45.612563
42878,S. MARTIN/FACE AU 4952,-73.781598,45.545054
42879,S. MARTIN/RTE. 125 N.,-73.662398,45.612979
42880,S. MARTIN/BREAULT,-73.661516,45.613532
42881,S. MARTIN/FACE AU 5004,-73.782807,45.5446
42882,S. MARTIN/FACE AU 4940,-73.781516,45.545219
42883,S. MARTIN/100E AV.,-73.777644,45.546691
42884,S. ROSE/3E AV.,-73.877954,45.536667
42885,S. ROSE/21E AV.,-73.874383,45.543984
42886,S. ROSE/FACE AU 104,-73.781075,45.618354
42887,S. ROSE/DUFFERIN,-73.779847,45.619708
42888,S. ROSE/DUFFERIN,-73.779888,45.619437
42889,S. ROSE/FACE AU 65,-73.778719,45.621582
42890,S. ROSE/FACE AU 57,-73.778489,45.621717
42891,S. ROSE/ARCHAMBAULT,-73.77688,45.623224
42893,S. ROSE/ARCHAMBAULT,-73.777071,45.622962
42894,S. ROSE/O.-PAYETTE,-73.774152,45.623977
42895,S. ROSE/JEAN-CHARLES,-73.771424,45.62465
42896,S. ROSE/27E AV.,-73.87341,45.54658
42897,S. ROSE/O.-PAYETTE,-73.774498,45.623796
42898,S. ROSE/JEAN-CHARLES,-73.771564,45.624487
42901,GARE S. ROSE,-73.766135,45.626291
42902,GARE S. ROSE,-73.766391,45.626047
42903,S. ROSE/SICARD,-73.762499,45.627469
42904,S. ROSE/TRENET,-73.762652,45.627253
42905,S. ROSE/FACE AU 166,-73.760308,45.627879
42906,HORIZON-JEUNESSE,-73.760268,45.627726
42907,S. ROSE/SAVARY,-73.758464,45.628504
42908,S. ROSE/27E AV.,-73.873331,45.546221
42909,S. ROSE/SAVARY,-73.758437,45.62836
42910,S. ROSE/TRAHAN,-73.756467,45.629291
42911,S. ROSE/TRAHAN,-73.756671,45.629075
42912,S. ROSE/LAURENTIDES,-73.753162,45.630279
42913,S. ROSE/28E AV.,-73.872655,45.548554
42914,S. ROSE/31E AV.,-73.872588,45.548116
42915,S. ROSE/37E AV.,-73.871987,45.550256
42916,S. ROSE/24E AV.,-73.871542,45.550807
42917,S. ROSE/41E AV.,-73.870886,45.552128
42918,S. ROSE/41E AV.,-73.870388,45.552529
42919,S. ROSE/A. SAUVE,-73.869538,45.553418
42920,S. ROSE/3E AV.,-73.877774,45.536587
42921,S. ROSE/A. SAUVE,-73.869407,45.553315
42922,S. ROSE/51E AV.,-73.867739,45.554796
42923,S. ROSE/51E AV.,-73.867661,45.554635
42924,S. ROSE/55E AV.,-73.866658,45.555934
42925,S. ROSE/55E AV.,-73.866631,45.5557
42926,S. ROSE/2E AV.,-73.86555,45.5569
42927,S. ROSE/2E AV.,-73.865587,45.556693
42928,S. ROSE/4E AV.,-73.864301,45.557948
42929,S. ROSE/4E AV.,-73.864313,45.557759
42930,S. ROSE/8E AV.,-73.86248,45.559645
42931,S. ROSE/7E AV.,-73.877147,45.538533
42932,S. ROSE/8E AV.,-73.862492,45.559501
42933,S. ROSE/10E AV.,-73.861422,45.560377
42934,S. ROSE/10E AV.,-73.861485,45.560179
42935,S. ROSE/14E AV.,-73.859639,45.562075
42936,S. ROSE/14E AV.,-73.859638,45.561868
42937,S. ROSE/18E AV.,-73.857104,45.564314
42938,S. ROSE/18E AV.,-73.857154,45.564098
42939,S. ROSE/22E AV.,-73.855537,45.565561
42940,S. ROSE/7E AV.,-73.877055,45.538263
42941,S. ROSE/22E AV.,-73.85551,45.565417
42942,S. ROSE/LABERGE,-73.852733,45.565894
42943,S. ROSE/ELUARD,-73.853275,45.565779
42944,S. ROSE/BELLEMARE,-73.850773,45.565828
42945,S. ROSE/BELLEMARE,-73.851028,45.565674
42946,S. ROSE/30E AV.,-73.84677,45.566001
42947,S. ROSE/30E AV.,-73.846895,45.565808
42948,S. ROSE/COUSTEAU,-73.841804,45.5677
42949,S. ROSE/FACE AU 4199,-73.84023,45.568127
42950,S. ROSE/ROSAIRE,-73.842276,45.567383
42951,S. ROSE/FACE AU 4200,-73.839871,45.568038
42952,S. ROSE/40E AV.,-73.836544,45.568669
42953,S. ROSE/13E AV.,-73.875923,45.541191
42954,S. ROSE/40E AV.,-73.836645,45.56848
42955,S. ROSE/43E AV.,-73.83435,45.569634
42956,S. ROSE/M. SAURIOL,-73.834843,45.569124
42957,S. ROSE/ODILE,-73.831756,45.571389
42958,S. ROSE/ODILE,-73.830819,45.572099
42959,S. ROSE/BORDEAUX,-73.828842,45.574909
42960,S. ROSE/AUTOROUTE 13 N.,-73.828343,45.575064
42961,S. ROSE/MARIAN,-73.82557,45.57841
42962,S. ROSE/MARIAN,-73.825141,45.578472
42963,S. ROSE/CARACAS,-73.823488,45.579586
42964,S. ROSE/13E AV.,-73.875806,45.541003
42965,S. ROSE/CARACAS,-73.823435,45.579388
42966,S. ROSE/LISETTE,-73.819207,45.581622
42967,S. ROSE/LISETTE,-73.819423,45.581334
42968,S. ROSE/MONTROUGEAU,-73.816908,45.583014
42969,S. ROSE/MONTROUGEAU,-73.817241,45.582404
42970,S. ROSE/POLY-JEUNESSE,-73.81648,45.586624
42971,S. ROSE/POLY-JEUNESSE,-73.816338,45.586534
42972,S. ROSE/MATTAWA,-73.815907,45.58964
42973,S. ROSE/GENES,-73.815739,45.589379
42974,S. ROSE/SAINT-SEBASTIEN,-73.814506,45.593441
42975,S. ROSE/17E AV.,-73.87519,45.54275
42976,S. ROSE/SAINT-SEBASTIEN,-73.814479,45.59327
42977,S. ROSE/VAUQUELIN,-73.812528,45.595057
42978,S. ROSE/VAUQUELIN,-73.812553,45.594859
42979,kiosque ancètres,-73.81097,45.59634
42980,Kiosque ancètres,-73.811047,45.59606
42981,S.ROSE/JAFFA,-73.807281,45.598968
42982,S.ROSE/JAFFA,-73.806948,45.598996
42986,S. ROSE/P.-E.BORDUAS,-73.801218,45.603663
42987,S. ROSE/17E AV.,-73.875175,45.542354
42988,S. ROSE/LATOUR,-73.800056,45.604629
42989,S. ROSE/LATOUR,-73.800158,45.604422
42990,S. ROSE/LORTIE,-73.797323,45.606499
42991,S. ROSE/LORTIE,-73.797412,45.606309
42992,S. ROSE/LONGPRE,-73.795384,45.608465
42993,S. ROSE/LONGPRE,-73.795511,45.60815
42994,S. ROSE/T.-CASGRAIN,-73.793701,45.610143
42995,S. ROSE/T.-CASGRAIN,-73.793738,45.609954
42996,S. ROSE/C. LABELLE,-73.791643,45.611408
42997,S. ROSE/21E AV.,-73.874448,45.544286
42998,S. ROSE/C. LABELLE,-73.791515,45.611346
42999,S. ROSE/FACE AU 274,-73.79062,45.611816
43000,S. ROSE/FACE AU 271,-73.790595,45.611969
43001,S. ROSE/CANTIN,-73.788189,45.612794
43002,S. ROSE/FILION,-73.788508,45.612496
43003,S. ROSE/HOTTE,-73.785736,45.614618
43004,S. ROSE/DESLAURIERS,-73.785697,45.614474
43007,S. ROSE/PATRIOTES,-73.782683,45.616776
43008,S. ROSE/PATRIOTES,-73.782873,45.616442
43009,S. ROSE/FACE AU 99,-73.781159,45.618466
43011,SALABERRY/FORTIN,-73.722271,45.57639
43012,SALABERRY/INDUSTRIEL,-73.723688,45.575101
43013,SALABERRY/F.-HUGHES,-73.720341,45.577645
43014,SALABERRY/FORTIN,-73.722221,45.576732
43015,SAMSON/B.-D.-L'EAU,-73.82474,45.521093
43016,SAMSON/MAISONNEUVE,-73.806025,45.525743
43017,SAMSON/SYLVIE,-73.804278,45.524658
43018,SAMSON/SYLVIE,-73.804814,45.524652
43019,SAMSON/HUBERDEAU,-73.802608,45.523682
43020,SAMSON/PESANT,-73.823259,45.521745
43021,SAMSON/HUBERDEAU,-73.803159,45.523663
43022,SAMSON/PESANT,-73.823257,45.521475
43023,SAMSON/N. DAME,-73.801369,45.522919
43024,SAMSON/N. DAME,-73.801284,45.522534
43025,SAMSON/FACE AU 239,-73.798821,45.521667
43026,SAMSON/FACE AU 239,-73.799166,45.521469
43027,SAMSON/FOUQUET,-73.79429,45.521688
43028,SAMSON/GRAVEL,-73.816893,45.524471
43029,SAMSON/FOUQUET,-73.794557,45.5214
43030,SAMSON/BRAIS,-73.790246,45.52195
43031,SAMSON/BRAIS,-73.79123,45.521642
43032,SAMSON/J.-DEMERS,-73.787724,45.52184
43033,SAMSON/C.CHARBONNEAU,-73.781201,45.522954
43034,SAMSON/J.-DEMERS,-73.78738,45.52212
43035,SAMSON/NOEL,-73.821343,45.522506
43036,SAMSON/C.CHARBONNEAU,-73.781966,45.522358
43037,SAMSON/NOEL,-73.821405,45.522173
43038,SAMSON/CHERBOURG,-73.773176,45.525844
43039,SAMSON/CHERBOURG,-73.773417,45.525411
43040,SAMSON/4E RUE,-73.769479,45.526402
43041,SAMSON/CARLETON,-73.769734,45.526158
43042,SAMSON/FACE AU 5034,-73.766996,45.526614
43043,SAMSON/MAURICE,-73.815455,45.524862
43044,SAMSON/CLEMENCEAU,-73.766624,45.526426
43045,SAMSON/COTE,-73.764579,45.52698
43046,SAMSON/COTE,-73.764654,45.526719
43047,SAMSON/DES ILES,-73.762559,45.527668
43048,SAMSON/FACE AU 709,-73.819035,45.52336
43049,SAMSON/DES ILES,-73.762775,45.527371
43050,SAMSON/FACE AU 714,-73.818901,45.523116
43051,SAMSON/100E AV.,-73.759426,45.528431
43052,SAMSON/LEVESQUE,-73.759988,45.528052
43053,SAMSON/1ERE RUE,-73.757509,45.529057
43054,SAMSON/1ERE RUE,-73.756715,45.529067
43055,SAMSON/92E AV.,-73.751673,45.532839
43056,SAMSON/MAURICE,-73.815469,45.525168
43057,SAMSON/92E AV.,-73.751252,45.532769
43058,SAMSON/89E AV.,-73.749236,45.534447
43059,SAMSON/89E AV.,-73.748967,45.534259
43060,SAMSON/85E AV.,-73.746464,45.535884
43061,SAMSON/85E AV.,-73.746514,45.535596
43062,SAMSON/83E AV.,-73.744446,45.53695
43063,SAMSON/83E AV.,-73.744292,45.536852
43064,SAMSON/H.-DE-VILLE,-73.812684,45.526112
43065,SAMSON/H.-DE-VILLE,-73.812314,45.526481
43066,SAMSON/GOUIN,-73.809664,45.526444
43067,SAMSON/GOUIN,-73.809243,45.526679
43068,SAMSON/MAISONNEUVE,-73.806655,45.525701
43069,M. SAURIOL/DAGENAIS,-73.829402,45.563811
43070,M. SAURIOL/SYLVESTRE,-73.830283,45.564953
43071,M. SAURIOL/SYLVESTRE,-73.830449,45.56488
43072,M. SAURIOL/STEPHANIE,-73.83152,45.566191
43073,M. SAURIOL/STEPHANIE,-73.831841,45.566235
43074,M. SAURIOL/SYLVIO,-73.833324,45.567995
43075,M. SAURIOL/SYLVIO,-73.833658,45.568066
43076,M. SAURIOL/S. ROSE,-73.834291,45.568973
43077,A. SAUVE/80E RUE,-73.858539,45.542075
43078,A. SAUVE/DUHAMEL,-73.864077,45.547069
43079,A. SAUVE/DAGENAIS,-73.865008,45.548344
43080,A. SAUVE/DAGENAIS,-73.865224,45.548191
43081,A. SAUVE/52E RUE,-73.867431,45.550802
43082,A. SAUVE/52E RUE,-73.867892,45.550684
43083,A. SAUVE/S. ROSE,-73.869879,45.55299
43084,A. SAUVE/S. ROSE,-73.869735,45.552468
43085,A. SAUVE/45E AV.,-73.872004,45.554606
43086,A. SAUVE/PREVERT,-73.872476,45.554493
43088,A. SAUVE/80E RUE,-73.858808,45.542128
43091,A. SAUVE/47E AV.,-73.857958,45.541357
43093,A. SAUVE/TROYAT,-73.859775,45.543232
43094,A. SAUVE/TROYAT,-73.860109,45.543344
43095,A. SAUVE/A.-BLONDIN,-73.861914,45.545286
43096,A. SAUVE/A.-BLONDIN,-73.862248,45.545339
43097,A. SAUVE/DUHAMEL,-73.863731,45.547035
43101,SEGUIN/37E AV.,-73.842299,45.571252
43102,SEGUIN/COUSTEAU,-73.844561,45.570274
43103,SEGUIN/40E AV.,-73.840396,45.572194
43104,SEGUIN/37E AV.,-73.842236,45.571451
43105,SEGUIN/42E AV.,-73.838786,45.572973
43106,SEGUIN/40E AV.,-73.840358,45.572347
43107,SOUVENIR/EFFINGHAM,-73.770478,45.538108
43108,SOUVENIR/EMERSON,-73.76935,45.53875
43109,SOUVENIR/EMERSON,-73.76942,45.538926
43110,SOUVENIR/100E AV.,-73.767713,45.540038
43111,SOUVENIR/100E AV.,-73.767485,45.54048
43112,SOUVENIR/WEBB,-73.766157,45.541329
43113,SOUVENIR/WEBB,-73.766094,45.54159
43114,SOUVENIR/LEO,-73.764462,45.543006
43115,SOUVENIR/ELIOT,-73.764488,45.543222
43116,SOUVENIR/ELISABETH,-73.762383,45.544946
43117,SOUVENIR/PILON,-73.762333,45.545207
43118,PLACE DU SOUVENIR,-73.760842,45.546668
43119,SOUVENIR/TREPANIER,-73.761263,45.54628
43120,SOUVENIR/COUVENT,-73.759988,45.547525
43121,SOUVENIR/COUVENT,-73.759937,45.547723
43122,SOUVENIR/C. LABELLE,-73.757371,45.548906
43123,SOUVENIR/C. LABELLE,-73.756947,45.549205
43124,SOUVENIR/HEBERT,-73.754696,45.549678
43125,SOUVENIR/HEBERT,-73.754504,45.549805
43126,SOUVENIR/JOLLIET,-73.752596,45.5498
43127,SOUVENIR/FACE AU 5175,-73.776558,45.534204
43128,SOUVENIR/JOLLIET,-73.752456,45.549962
43129,SOUVENIR/LAPALME,-73.750715,45.550236
43130,SOUVENIR/LAPALME,-73.750562,45.55038
43131,SOUVENIR/PIE-X,-73.749651,45.550571
43132,SOUVENIR/PIE-X,-73.749526,45.55076
43133,SOUVENIR/CHOMEDEY,-73.746505,45.551118
43134,SOUVENIR/FACE AU 3475,-73.747005,45.551225
43135,SOUVENIR/CHOMEDEY,-73.744989,45.551861
43136,SOUVENIR/CHOMEDEY,-73.745251,45.552112
43137,SOUVENIR/SENIOR,-73.743094,45.553141
43138,SOUVENIR/CARMEL,-73.77605,45.535015
43139,SOUVENIR/SENIOR,-73.743798,45.55304
43140,SOUVENIR/D. JOHNSON,-73.740781,45.554846
